,reg,vaccin,jour,n_dose1,n_dose2,n_cum_dose1,n_cum_dose2,datetime,timestamp
1647,3,1,2021-04-01,444,239,10636,4535,2021-04-01,1617231600.0
1648,3,1,2021-04-02,306,265,10942,4800,2021-04-02,1617318000.0
1649,3,1,2021-04-03,152,113,11094,4913,2021-04-03,1617404400.0
1650,3,1,2021-04-04,0,0,11094,4913,2021-04-04,1617490800.0
1651,3,1,2021-04-05,118,8,11212,4921,2021-04-05,1617577200.0
1652,3,1,2021-04-06,438,302,11650,5223,2021-04-06,1617663600.0
1653,3,1,2021-04-07,501,316,12151,5539,2021-04-07,1617750000.0
1654,3,1,2021-04-08,510,233,12661,5772,2021-04-08,1617836400.0
1655,3,1,2021-04-09,496,206,13157,5978,2021-04-09,1617922800.0
1656,3,1,2021-04-10,146,86,13303,6064,2021-04-10,1618009200.0
1657,3,1,2021-04-11,1,0,13304,6064,2021-04-11,1618095600.0
1658,3,1,2021-04-12,552,237,13856,6301,2021-04-12,1618185600.0
1659,3,1,2021-04-13,672,204,14528,6505,2021-04-13,1618272000.0
1660,3,1,2021-04-14,720,256,15248,6761,2021-04-14,1618358400.0
1661,3,1,2021-04-15,774,201,16022,6962,2021-04-15,1618444800.0
1662,3,1,2021-04-16,755,245,16777,7207,2021-04-16,1618531200.0
1663,3,1,2021-04-17,499,98,17276,7305,2021-04-17,1618617600.0
1664,3,1,2021-04-18,499,8,17775,7313,2021-04-18,1618704000.0
1665,3,1,2021-04-19,713,195,18488,7508,2021-04-19,1618790400.0
1666,3,1,2021-04-20,604,235,19092,7743,2021-04-20,1618876800.0
1667,3,1,2021-04-21,866,165,19958,7908,2021-04-21,1618963200.0
1668,3,1,2021-04-22,723,173,20681,8081,2021-04-22,1619049600.0
1669,3,1,2021-04-23,705,173,21386,8254,2021-04-23,1619136000.0
1670,3,1,2021-04-24,525,57,21911,8311,2021-04-24,1619222400.0
1671,3,1,2021-04-25,612,4,22523,8315,2021-04-25,1619308800.0
1672,3,1,2021-04-26,777,170,23300,8485,2021-04-26,1619395200.0
1673,3,1,2021-04-27,784,244,24084,8729,2021-04-27,1619481600.0
1674,3,1,2021-04-28,694,258,24778,8987,2021-04-28,1619568000.0
1675,3,1,2021-04-29,621,233,25399,9220,2021-04-29,1619654400.0
1676,3,1,2021-04-30,673,214,26072,9434,2021-04-30,1619740800.0
1677,3,1,2021-05-01,210,6,26282,9440,2021-05-01,1619827200.0
1678,3,1,2021-05-02,602,28,26884,9468,2021-05-02,1619913600.0
1679,3,1,2021-05-03,553,343,27437,9811,2021-05-03,1620000000.0
1680,3,1,2021-05-04,617,279,28054,10090,2021-05-04,1620086400.0
1681,3,1,2021-05-05,657,408,28711,10498,2021-05-05,1620172800.0
1682,3,1,2021-05-06,650,419,29361,10917,2021-05-06,1620259200.0
1683,3,1,2021-05-07,547,419,29908,11336,2021-05-07,1620345600.0
1684,3,1,2021-05-08,341,43,30249,11379,2021-05-08,1620432000.0
1685,3,1,2021-05-09,262,58,30511,11437,2021-05-09,1620518400.0
1686,3,1,2021-05-10,419,579,30930,12016,2021-05-10,1620604800.0
1687,3,1,2021-05-11,392,460,31322,12476,2021-05-11,1620691200.0
1688,3,1,2021-05-12,503,592,31825,13068,2021-05-12,1620777600.0
1689,3,1,2021-05-13,333,62,32158,13130,2021-05-13,1620864000.0
1690,3,1,2021-05-14,474,505,32632,13635,2021-05-14,1620950400.0
1691,3,1,2021-05-15,255,325,32887,13960,2021-05-15,1621036800.0
1692,3,1,2021-05-16,207,200,33094,14160,2021-05-16,1621123200.0
1693,3,1,2021-05-17,444,546,33538,14706,2021-05-17,1621206000.0
1694,3,1,2021-05-18,559,504,34097,15210,2021-05-18,1621292400.0
1695,3,1,2021-05-19,525,507,34622,15717,2021-05-19,1621378800.0
1696,3,1,2021-05-20,636,396,35258,16113,2021-05-20,1621465200.0
1697,3,1,2021-05-21,494,573,35752,16686,2021-05-21,1621551600.0
1698,3,1,2021-05-22,168,486,35920,17172,2021-05-22,1621638000.0
1699,3,1,2021-05-23,269,454,36189,17626,2021-05-23,1621724400.0
1700,3,1,2021-05-24,560,209,36749,17835,2021-05-24,1621810800.0
1701,3,1,2021-05-25,495,681,37244,18516,2021-05-25,1621897200.0
1702,3,1,2021-05-26,435,655,37679,19171,2021-05-26,1621983600.0
1703,3,1,2021-05-27,694,451,38373,19622,2021-05-27,1622070000.0
1704,3,1,2021-05-28,551,517,38924,20139,2021-05-28,1622156400.0
1705,3,1,2021-05-29,239,341,39163,20480,2021-05-29,1622242800.0
1706,3,1,2021-05-30,151,394,39314,20874,2021-05-30,1622329200.0
1707,3,1,2021-05-31,341,550,39655,21424,2021-05-31,1622415600.0
1708,3,1,2021-06-01,394,416,40049,21840,2021-06-01,1622502000.0
1709,3,1,2021-06-02,525,518,40574,22358,2021-06-02,1622588400.0
1710,3,1,2021-06-03,482,424,41056,22782,2021-06-03,1622674800.0
1711,3,1,2021-06-04,550,450,41606,23232,2021-06-04,1622761200.0
1712,3,1,2021-06-05,272,270,41878,23502,2021-06-05,1622847600.0
1713,3,1,2021-06-06,211,285,42089,23787,2021-06-06,1622934000.0
1714,3,1,2021-06-07,465,407,42554,24194,2021-06-07,1623020400.0
1715,3,1,2021-06-08,521,271,43075,24465,2021-06-08,1623106800.0
1716,3,1,2021-06-09,498,339,43573,24804,2021-06-09,1623193200.0
1717,3,1,2021-06-10,346,251,43919,25055,2021-06-10,1623279600.0
1718,3,1,2021-06-11,408,434,44327,25489,2021-06-11,1623366000.0
1719,3,1,2021-06-12,166,269,44493,25758,2021-06-12,1623452400.0
1720,3,1,2021-06-13,200,247,44693,26005,2021-06-13,1623538800.0
1721,3,1,2021-06-14,352,519,45045,26524,2021-06-14,1623625200.0
1722,3,1,2021-06-15,355,405,45400,26929,2021-06-15,1623711600.0
1723,3,1,2021-06-16,394,407,45794,27336,2021-06-16,1623798000.0
1724,3,1,2021-06-17,365,539,46159,27875,2021-06-17,1623884400.0
1725,3,1,2021-06-18,339,536,46498,28411,2021-06-18,1623970800.0
1726,3,1,2021-06-19,230,237,46728,28648,2021-06-19,1624057200.0
1727,3,1,2021-06-20,123,263,46851,28911,2021-06-20,1624143600.0
1728,3,1,2021-06-21,264,556,47115,29467,2021-06-21,1624230000.0
1729,3,1,2021-06-22,306,427,47421,29894,2021-06-22,1624316400.0
1730,3,1,2021-06-23,277,494,47698,30388,2021-06-23,1624402800.0
1731,3,1,2021-06-24,387,460,48085,30848,2021-06-24,1624489200.0
1732,3,1,2021-06-25,377,505,48462,31353,2021-06-25,1624575600.0
1733,3,1,2021-06-26,164,309,48626,31662,2021-06-26,1624662000.0
1734,3,1,2021-06-27,117,161,48743,31823,2021-06-27,1624748400.0
1735,3,1,2021-06-28,281,551,49024,32374,2021-06-28,1624834800.0
1736,3,1,2021-06-29,325,463,49349,32837,2021-06-29,1624921200.0
1737,3,1,2021-06-30,306,627,49655,33464,2021-06-30,1625007600.0
1738,3,1,2021-07-01,319,368,49974,33832,2021-07-01,1625094000.0
1739,3,1,2021-07-02,388,471,50362,34303,2021-07-02,1625180400.0
1740,3,1,2021-07-03,203,244,50565,34547,2021-07-03,1625266800.0
1741,3,1,2021-07-04,85,226,50650,34773,2021-07-04,1625353200.0
1742,3,1,2021-07-05,291,505,50941,35278,2021-07-05,1625439600.0
1743,3,1,2021-07-06,292,423,51233,35701,2021-07-06,1625526000.0
1744,3,1,2021-07-07,305,364,51538,36065,2021-07-07,1625612400.0
1745,3,1,2021-07-08,254,294,51792,36359,2021-07-08,1625698800.0
1746,3,2,2020-12-27,0,0,0,0,2020-12-27,1609023600.0
1747,3,2,2020-12-28,0,0,0,0,2020-12-28,1609110000.0
1748,3,2,2020-12-29,0,0,0,0,2020-12-29,1609196400.0
1749,3,2,2020-12-30,0,0,0,0,2020-12-30,1609282800.0
1750,3,2,2020-12-31,0,0,0,0,2020-12-31,1609369200.0
1751,3,2,2021-01-01,0,0,0,0,2021-01-01,1609455600.0
1752,3,2,2021-01-02,0,0,0,0,2021-01-02,1609542000.0
1753,3,2,2021-01-03,0,0,0,0,2021-01-03,1609628400.0
1754,3,2,2021-01-04,0,0,0,0,2021-01-04,1609714800.0
1755,3,2,2021-01-05,0,0,0,0,2021-01-05,1609801200.0
1756,3,2,2021-01-06,0,0,0,0,2021-01-06,1609887600.0
1757,3,2,2021-01-07,0,0,0,0,2021-01-07,1609974000.0
1758,3,2,2021-01-08,0,0,0,0,2021-01-08,1610060400.0
1759,3,2,2021-01-09,0,0,0,0,2021-01-09,1610146800.0
1760,3,2,2021-01-10,0,0,0,0,2021-01-10,1610233200.0
1761,3,2,2021-01-11,0,0,0,0,2021-01-11,1610319600.0
1762,3,2,2021-01-12,0,0,0,0,2021-01-12,1610406000.0
1763,3,2,2021-01-13,0,0,0,0,2021-01-13,1610492400.0
1764,3,2,2021-01-14,0,0,0,0,2021-01-14,1610578800.0
1765,3,2,2021-01-15,0,0,0,0,2021-01-15,1610665200.0
1766,3,2,2021-01-16,0,0,0,0,2021-01-16,1610751600.0
1767,3,2,2021-01-17,0,0,0,0,2021-01-17,1610838000.0
1768,3,2,2021-01-18,0,0,0,0,2021-01-18,1610924400.0
1769,3,2,2021-01-19,0,0,0,0,2021-01-19,1611010800.0
1770,3,2,2021-01-20,0,0,0,0,2021-01-20,1611097200.0
1771,3,2,2021-01-21,0,0,0,0,2021-01-21,1611183600.0
1772,3,2,2021-01-22,0,0,0,0,2021-01-22,1611270000.0
1773,3,2,2021-01-23,0,0,0,0,2021-01-23,1611356400.0
1774,3,2,2021-01-24,0,0,0,0,2021-01-24,1611442800.0
1775,3,2,2021-01-25,0,0,0,0,2021-01-25,1611529200.0
1776,3,2,2021-01-26,0,0,0,0,2021-01-26,1611615600.0
1777,3,2,2021-01-27,0,0,0,0,2021-01-27,1611702000.0
1778,3,2,2021-01-28,0,0,0,0,2021-01-28,1611788400.0
1779,3,2,2021-01-29,0,0,0,0,2021-01-29,1611874800.0
1780,3,2,2021-01-30,0,0,0,0,2021-01-30,1611961200.0
1781,3,2,2021-01-31,0,0,0,0,2021-01-31,1612047600.0
1782,3,2,2021-02-01,0,0,0,0,2021-02-01,1612134000.0
1783,3,2,2021-02-02,0,0,0,0,2021-02-02,1612220400.0
1784,3,2,2021-02-03,0,0,0,0,2021-02-03,1612306800.0
1785,3,2,2021-02-04,0,0,0,0,2021-02-04,1612393200.0
1786,3,2,2021-02-05,0,0,0,0,2021-02-05,1612479600.0
1787,3,2,2021-02-06,0,0,0,0,2021-02-06,1612566000.0
1788,3,2,2021-02-07,0,0,0,0,2021-02-07,1612652400.0
1789,3,2,2021-02-08,1,0,1,0,2021-02-08,1612738800.0
1790,3,2,2021-02-09,0,0,1,0,2021-02-09,1612825200.0
1791,3,2,2021-02-10,0,0,1,0,2021-02-10,1612911600.0
1792,3,2,2021-02-11,0,0,1,0,2021-02-11,1612998000.0
1793,3,2,2021-02-12,0,0,1,0,2021-02-12,1613084400.0
1794,3,2,2021-02-13,0,0,1,0,2021-02-13,1613170800.0
1795,3,2,2021-02-14,0,0,1,0,2021-02-14,1613257200.0
1796,3,2,2021-02-15,0,0,1,0,2021-02-15,1613343600.0
1797,3,2,2021-02-16,0,0,1,0,2021-02-16,1613430000.0
1798,3,2,2021-02-17,0,0,1,0,2021-02-17,1613516400.0
1799,3,2,2021-02-18,0,0,1,0,2021-02-18,1613602800.0
1800,3,2,2021-02-19,0,0,1,0,2021-02-19,1613689200.0
1801,3,2,2021-02-20,0,0,1,0,2021-02-20,1613775600.0
1802,3,2,2021-02-21,0,0,1,0,2021-02-21,1613862000.0
1803,3,2,2021-02-22,0,0,1,0,2021-02-22,1613948400.0
1804,3,2,2021-02-23,0,0,1,0,2021-02-23,1614034800.0
1805,3,2,2021-02-24,0,0,1,0,2021-02-24,1614121200.0
1806,3,2,2021-02-25,0,0,1,0,2021-02-25,1614207600.0
1807,3,2,2021-02-26,0,0,1,0,2021-02-26,1614294000.0
1808,3,2,2021-02-27,0,0,1,0,2021-02-27,1614380400.0
1809,3,2,2021-02-28,0,0,1,0,2021-02-28,1614466800.0
1810,3,2,2021-03-01,0,0,1,0,2021-03-01,1614553200.0
1811,3,2,2021-03-02,0,0,1,0,2021-03-02,1614639600.0
1812,3,2,2021-03-03,0,0,1,0,2021-03-03,1614726000.0
1813,3,2,2021-03-04,0,0,1,0,2021-03-04,1614812400.0
1814,3,2,2021-03-05,0,0,1,0,2021-03-05,1614898800.0
1815,3,2,2021-03-06,0,0,1,0,2021-03-06,1614985200.0
1816,3,2,2021-03-07,0,0,1,0,2021-03-07,1615071600.0
1817,3,2,2021-03-08,0,0,1,0,2021-03-08,1615158000.0
1818,3,2,2021-03-09,0,0,1,0,2021-03-09,1615244400.0
1819,3,2,2021-03-10,0,0,1,0,2021-03-10,1615330800.0
1820,3,2,2021-03-11,0,0,1,0,2021-03-11,1615417200.0
1821,3,2,2021-03-12,0,0,1,0,2021-03-12,1615503600.0
1822,3,2,2021-03-13,0,0,1,0,2021-03-13,1615590000.0
1823,3,2,2021-03-14,0,0,1,0,2021-03-14,1615676400.0
1824,3,2,2021-03-15,0,0,1,0,2021-03-15,1615762800.0
1825,3,2,2021-03-16,0,0,1,0,2021-03-16,1615849200.0
1826,3,2,2021-03-17,0,0,1,0,2021-03-17,1615935600.0
1827,3,2,2021-03-18,0,0,1,0,2021-03-18,1616022000.0
1828,3,2,2021-03-19,0,0,1,0,2021-03-19,1616108400.0
1829,3,2,2021-03-20,0,0,1,0,2021-03-20,1616194800.0
1830,3,2,2021-03-21,0,0,1,0,2021-03-21,1616281200.0
1831,3,2,2021-03-22,0,0,1,0,2021-03-22,1616367600.0
1832,3,2,2021-03-23,0,0,1,0,2021-03-23,1616454000.0
1833,3,2,2021-03-24,0,0,1,0,2021-03-24,1616540400.0
1834,3,2,2021-03-25,0,0,1,0,2021-03-25,1616626800.0
1835,3,2,2021-03-26,0,0,1,0,2021-03-26,1616713200.0
1836,3,2,2021-03-27,0,0,1,0,2021-03-27,1616799600.0
1837,3,2,2021-03-28,0,0,1,0,2021-03-28,1616886000.0
1838,3,2,2021-03-29,0,0,1,0,2021-03-29,1616972400.0
1839,3,2,2021-03-30,0,0,1,0,2021-03-30,1617058800.0
1840,3,2,2021-03-31,0,0,1,0,2021-03-31,1617145200.0
1841,3,2,2021-04-01,0,0,1,0,2021-04-01,1617231600.0
1842,3,2,2021-04-02,0,0,1,0,2021-04-02,1617318000.0
1843,3,2,2021-04-03,0,0,1,0,2021-04-03,1617404400.0
1844,3,2,2021-04-04,0,0,1,0,2021-04-04,1617490800.0
1845,3,2,2021-04-05,0,0,1,0,2021-04-05,1617577200.0
1846,3,2,2021-04-06,0,0,1,0,2021-04-06,1617663600.0
1847,3,2,2021-04-07,0,0,1,0,2021-04-07,1617750000.0
1848,3,2,2021-04-08,0,0,1,0,2021-04-08,1617836400.0
1849,3,2,2021-04-09,0,0,1,0,2021-04-09,1617922800.0
1850,3,2,2021-04-10,0,0,1,0,2021-04-10,1618009200.0
1851,3,2,2021-04-11,0,0,1,0,2021-04-11,1618095600.0
1852,3,2,2021-04-12,0,0,1,0,2021-04-12,1618185600.0
1853,3,2,2021-04-13,0,0,1,0,2021-04-13,1618272000.0
1854,3,2,2021-04-14,0,0,1,0,2021-04-14,1618358400.0
1855,3,2,2021-04-15,0,0,1,0,2021-04-15,1618444800.0
1856,3,2,2021-04-16,0,0,1,0,2021-04-16,1618531200.0
1857,3,2,2021-04-17,0,0,1,0,2021-04-17,1618617600.0
1858,3,2,2021-04-18,0,0,1,0,2021-04-18,1618704000.0
1859,3,2,2021-04-19,0,0,1,0,2021-04-19,1618790400.0
1860,3,2,2021-04-20,0,0,1,0,2021-04-20,1618876800.0
1861,3,2,2021-04-21,0,0,1,0,2021-04-21,1618963200.0
1862,3,2,2021-04-22,0,0,1,0,2021-04-22,1619049600.0
1863,3,2,2021-04-23,0,0,1,0,2021-04-23,1619136000.0
1864,3,2,2021-04-24,0,0,1,0,2021-04-24,1619222400.0
1865,3,2,2021-04-25,0,0,1,0,2021-04-25,1619308800.0
1866,3,2,2021-04-26,0,0,1,0,2021-04-26,1619395200.0
1867,3,2,2021-04-27,0,0,1,0,2021-04-27,1619481600.0
1868,3,2,2021-04-28,0,0,1,0,2021-04-28,1619568000.0
1869,3,2,2021-04-29,0,0,1,0,2021-04-29,1619654400.0
1870,3,2,2021-04-30,0,0,1,0,2021-04-30,1619740800.0
1871,3,2,2021-05-01,0,0,1,0,2021-05-01,1619827200.0
1872,3,2,2021-05-02,0,0,1,0,2021-05-02,1619913600.0
1873,3,2,2021-05-03,0,0,1,0,2021-05-03,1620000000.0
1874,3,2,2021-05-04,0,0,1,0,2021-05-04,1620086400.0
1875,3,2,2021-05-05,0,0,1,0,2021-05-05,1620172800.0
1876,3,2,2021-05-06,0,0,1,0,2021-05-06,1620259200.0
1877,3,2,2021-05-07,0,0,1,0,2021-05-07,1620345600.0
1878,3,2,2021-05-08,0,0,1,0,2021-05-08,1620432000.0
1879,3,2,2021-05-09,0,0,1,0,2021-05-09,1620518400.0
1880,3,2,2021-05-10,0,0,1,0,2021-05-10,1620604800.0
1881,3,2,2021-05-11,0,0,1,0,2021-05-11,1620691200.0
1882,3,2,2021-05-12,0,0,1,0,2021-05-12,1620777600.0
1883,3,2,2021-05-13,0,0,1,0,2021-05-13,1620864000.0
1884,3,2,2021-05-14,0,0,1,0,2021-05-14,1620950400.0
1885,3,2,2021-05-15,0,0,1,0,2021-05-15,1621036800.0
1886,3,2,2021-05-16,0,0,1,0,2021-05-16,1621123200.0
1887,3,2,2021-05-17,0,0,1,0,2021-05-17,1621206000.0
1888,3,2,2021-05-18,0,0,1,0,2021-05-18,1621292400.0
1889,3,2,2021-05-19,0,0,1,0,2021-05-19,1621378800.0
1890,3,2,2021-05-20,0,0,1,0,2021-05-20,1621465200.0
1891,3,2,2021-05-21,0,0,1,0,2021-05-21,1621551600.0
1892,3,2,2021-05-22,0,0,1,0,2021-05-22,1621638000.0
1893,3,2,2021-05-23,0,0,1,0,2021-05-23,1621724400.0
1894,3,2,2021-05-24,0,0,1,0,2021-05-24,1621810800.0
1895,3,2,2021-05-25,0,0,1,0,2021-05-25,1621897200.0
1896,3,2,2021-05-26,0,0,1,0,2021-05-26,1621983600.0
1897,3,2,2021-05-27,0,0,1,0,2021-05-27,1622070000.0
1898,3,2,2021-05-28,0,0,1,0,2021-05-28,1622156400.0
1899,3,2,2021-05-29,0,0,1,0,2021-05-29,1622242800.0
1900,3,2,2021-05-30,0,0,1,0,2021-05-30,1622329200.0
1901,3,2,2021-05-31,0,0,1,0,2021-05-31,1622415600.0
1902,3,2,2021-06-01,0,0,1,0,2021-06-01,1622502000.0
1903,3,2,2021-06-02,0,0,1,0,2021-06-02,1622588400.0
1904,3,2,2021-06-03,0,0,1,0,2021-06-03,1622674800.0
1905,3,2,2021-06-04,0,0,1,0,2021-06-04,1622761200.0
1906,3,2,2021-06-05,0,0,1,0,2021-06-05,1622847600.0
1907,3,2,2021-06-06,0,0,1,0,2021-06-06,1622934000.0
1908,3,2,2021-06-07,0,0,1,0,2021-06-07,1623020400.0
1909,3,2,2021-06-08,0,0,1,0,2021-06-08,1623106800.0
1910,3,2,2021-06-09,0,0,1,0,2021-06-09,1623193200.0
1911,3,2,2021-06-10,0,0,1,0,2021-06-10,1623279600.0
1912,3,2,2021-06-11,0,0,1,0,2021-06-11,1623366000.0
1913,3,2,2021-06-12,0,0,1,0,2021-06-12,1623452400.0
1914,3,2,2021-06-13,0,0,1,0,2021-06-13,1623538800.0
1915,3,2,2021-06-14,0,0,1,0,2021-06-14,1623625200.0
1916,3,2,2021-06-15,0,0,1,0,2021-06-15,1623711600.0
1917,3,2,2021-06-16,0,0,1,0,2021-06-16,1623798000.0
1918,3,2,2021-06-17,0,0,1,0,2021-06-17,1623884400.0
1919,3,2,2021-06-18,0,0,1,0,2021-06-18,1623970800.0
1920,3,2,2021-06-19,0,0,1,0,2021-06-19,1624057200.0
1921,3,2,2021-06-20,0,0,1,0,2021-06-20,1624143600.0
1922,3,2,2021-06-21,0,0,1,0,2021-06-21,1624230000.0
1923,3,2,2021-06-22,0,0,1,0,2021-06-22,1624316400.0
1924,3,2,2021-06-23,0,0,1,0,2021-06-23,1624402800.0
1925,3,2,2021-06-24,0,0,1,0,2021-06-24,1624489200.0
1926,3,2,2021-06-25,0,0,1,0,2021-06-25,1624575600.0
1927,3,2,2021-06-26,0,0,1,0,2021-06-26,1624662000.0
1928,3,2,2021-06-27,0,0,1,0,2021-06-27,1624748400.0
1929,3,2,2021-06-28,0,0,1,0,2021-06-28,1624834800.0
1930,3,2,2021-06-29,0,0,1,0,2021-06-29,1624921200.0
1931,3,2,2021-06-30,0,1,1,1,2021-06-30,1625007600.0
1932,3,2,2021-07-01,0,0,1,1,2021-07-01,1625094000.0
1933,3,2,2021-07-02,0,0,1,1,2021-07-02,1625180400.0
1934,3,2,2021-07-03,0,0,1,1,2021-07-03,1625266800.0
1935,3,2,2021-07-04,0,0,1,1,2021-07-04,1625353200.0
1936,3,2,2021-07-05,0,0,1,1,2021-07-05,1625439600.0
1937,3,2,2021-07-06,0,0,1,1,2021-07-06,1625526000.0
1938,3,2,2021-07-07,0,0,1,1,2021-07-07,1625612400.0
1939,3,2,2021-07-08,0,0,1,1,2021-07-08,1625698800.0
1940,3,3,2020-12-27,0,0,0,0,2020-12-27,1609023600.0
1941,3,3,2020-12-28,0,0,0,0,2020-12-28,1609110000.0
1942,3,3,2020-12-29,0,0,0,0,2020-12-29,1609196400.0
1943,3,3,2020-12-30,0,0,0,0,2020-12-30,1609282800.0
1944,3,3,2020-12-31,0,0,0,0,2020-12-31,1609369200.0
1945,3,3,2021-01-01,0,0,0,0,2021-01-01,1609455600.0
1946,3,3,2021-01-02,0,0,0,0,2021-01-02,1609542000.0
1947,3,3,2021-01-03,0,0,0,0,2021-01-03,1609628400.0
1948,3,3,2021-01-04,0,0,0,0,2021-01-04,1609714800.0
1949,3,3,2021-01-05,0,0,0,0,2021-01-05,1609801200.0
1950,3,3,2021-01-06,0,0,0,0,2021-01-06,1609887600.0
1951,3,3,2021-01-07,0,0,0,0,2021-01-07,1609974000.0
1952,3,3,2021-01-08,0,0,0,0,2021-01-08,1610060400.0
1953,3,3,2021-01-09,0,0,0,0,2021-01-09,1610146800.0
1954,3,3,2021-01-10,0,0,0,0,2021-01-10,1610233200.0
1955,3,3,2021-01-11,0,0,0,0,2021-01-11,1610319600.0
1956,3,3,2021-01-12,0,0,0,0,2021-01-12,1610406000.0
1957,3,3,2021-01-13,0,0,0,0,2021-01-13,1610492400.0
1958,3,3,2021-01-14,0,0,0,0,2021-01-14,1610578800.0
1959,3,3,2021-01-15,0,0,0,0,2021-01-15,1610665200.0
1960,3,3,2021-01-16,0,0,0,0,2021-01-16,1610751600.0
1961,3,3,2021-01-17,0,0,0,0,2021-01-17,1610838000.0
1962,3,3,2021-01-18,0,0,0,0,2021-01-18,1610924400.0
1963,3,3,2021-01-19,0,0,0,0,2021-01-19,1611010800.0
1964,3,3,2021-01-20,0,0,0,0,2021-01-20,1611097200.0
1965,3,3,2021-01-21,0,0,0,0,2021-01-21,1611183600.0
1966,3,3,2021-01-22,0,0,0,0,2021-01-22,1611270000.0
1967,3,3,2021-01-23,0,0,0,0,2021-01-23,1611356400.0
1968,3,3,2021-01-24,0,0,0,0,2021-01-24,1611442800.0
1969,3,3,2021-01-25,0,0,0,0,2021-01-25,1611529200.0
1970,3,3,2021-01-26,0,0,0,0,2021-01-26,1611615600.0
1971,3,3,2021-01-27,0,0,0,0,2021-01-27,1611702000.0
1972,3,3,2021-01-28,0,0,0,0,2021-01-28,1611788400.0
1973,3,3,2021-01-29,0,0,0,0,2021-01-29,1611874800.0
1974,3,3,2021-01-30,0,0,0,0,2021-01-30,1611961200.0
1975,3,3,2021-01-31,0,0,0,0,2021-01-31,1612047600.0
1976,3,3,2021-02-01,0,0,0,0,2021-02-01,1612134000.0
1977,3,3,2021-02-02,0,0,0,0,2021-02-02,1612220400.0
1978,3,3,2021-02-03,0,0,0,0,2021-02-03,1612306800.0
1979,3,3,2021-02-04,0,0,0,0,2021-02-04,1612393200.0
1980,3,3,2021-02-05,0,0,0,0,2021-02-05,1612479600.0
1981,3,3,2021-02-06,0,0,0,0,2021-02-06,1612566000.0
1982,3,3,2021-02-07,0,0,0,0,2021-02-07,1612652400.0
1983,3,3,2021-02-08,0,0,0,0,2021-02-08,1612738800.0
1984,3,3,2021-02-09,0,0,0,0,2021-02-09,1612825200.0
1985,3,3,2021-02-10,0,0,0,0,2021-02-10,1612911600.0
1986,3,3,2021-02-11,0,0,0,0,2021-02-11,1612998000.0
1987,3,3,2021-02-12,0,0,0,0,2021-02-12,1613084400.0
1988,3,3,2021-02-13,0,0,0,0,2021-02-13,1613170800.0
1989,3,3,2021-02-14,0,0,0,0,2021-02-14,1613257200.0
1990,3,3,2021-02-15,0,0,0,0,2021-02-15,1613343600.0
1991,3,3,2021-02-16,0,0,0,0,2021-02-16,1613430000.0
1992,3,3,2021-02-17,0,0,0,0,2021-02-17,1613516400.0
1993,3,3,2021-02-18,0,0,0,0,2021-02-18,1613602800.0
1994,3,3,2021-02-19,0,0,0,0,2021-02-19,1613689200.0
1995,3,3,2021-02-20,0,0,0,0,2021-02-20,1613775600.0
1996,3,3,2021-02-21,0,0,0,0,2021-02-21,1613862000.0
1997,3,3,2021-02-22,0,0,0,0,2021-02-22,1613948400.0
1998,3,3,2021-02-23,0,0,0,0,2021-02-23,1614034800.0
1999,3,3,2021-02-24,0,0,0,0,2021-02-24,1614121200.0
2000,3,3,2021-02-25,0,0,0,0,2021-02-25,1614207600.0
2001,3,3,2021-02-26,0,0,0,0,2021-02-26,1614294000.0
2002,3,3,2021-02-27,0,0,0,0,2021-02-27,1614380400.0
2003,3,3,2021-02-28,0,0,0,0,2021-02-28,1614466800.0
2004,3,3,2021-03-01,1,0,1,0,2021-03-01,1614553200.0
2005,3,3,2021-03-02,0,0,1,0,2021-03-02,1614639600.0
2006,3,3,2021-03-03,0,0,1,0,2021-03-03,1614726000.0
2007,3,3,2021-03-04,0,0,1,0,2021-03-04,1614812400.0
2008,3,3,2021-03-05,0,0,1,0,2021-03-05,1614898800.0
2009,3,3,2021-03-06,0,0,1,0,2021-03-06,1614985200.0
2010,3,3,2021-03-07,0,0,1,0,2021-03-07,1615071600.0
2011,3,3,2021-03-08,1,0,2,0,2021-03-08,1615158000.0
2012,3,3,2021-03-09,0,0,2,0,2021-03-09,1615244400.0
2013,3,3,2021-03-10,0,0,2,0,2021-03-10,1615330800.0
2014,3,3,2021-03-11,0,0,2,0,2021-03-11,1615417200.0
2015,3,3,2021-03-12,0,0,2,0,2021-03-12,1615503600.0
2016,3,3,2021-03-13,0,0,2,0,2021-03-13,1615590000.0
2017,3,3,2021-03-14,0,0,2,0,2021-03-14,1615676400.0
2018,3,3,2021-03-15,0,0,2,0,2021-03-15,1615762800.0
2019,3,3,2021-03-16,0,0,2,0,2021-03-16,1615849200.0
2020,3,3,2021-03-17,0,0,2,0,2021-03-17,1615935600.0
2021,3,3,2021-03-18,0,0,2,0,2021-03-18,1616022000.0
2022,3,3,2021-03-19,0,0,2,0,2021-03-19,1616108400.0
2023,3,3,2021-03-20,0,0,2,0,2021-03-20,1616194800.0
2024,3,3,2021-03-21,0,0,2,0,2021-03-21,1616281200.0
2025,3,3,2021-03-22,0,0,2,0,2021-03-22,1616367600.0
2026,3,3,2021-03-23,0,0,2,0,2021-03-23,1616454000.0
2027,3,3,2021-03-24,1,0,3,0,2021-03-24,1616540400.0
